5.647972937914785829e-01;5.395582148863926619e-01;5.999373917796801958e-01;2.593025961831267878e+00;8.331534847094141938e-01;3.752314321421869603e-01;1.812510884806187272e+00;2.484603650129663666e-01;1.693743233541561199e+00;7.899791675190673823e-01
5.648002662910532878e-01;5.395517562656781951e-01;5.999390700875373295e-01;2.593015081225686913e+00;8.331546242960680138e-01;3.752340531169413018e-01;1.812505335235320425e+00;2.484635178066751937e-01;1.693738495171516201e+00;7.899716583541537274e-01
5.525191215060996086e-01;7.697792303794858126e-01;5.401132038829633553e-01;2.637969265113656814e+00;8.284463212871090443e-01;2.818053747514275287e-01;1.835433877896712973e+00;1.780446053454169120e-01;1.713315489921690471e+00;1.057647397062521533e+00
5.531993219916089277e-01;7.587494248950104048e-01;5.429793590615173970e-01;2.635479443664459964e+00;8.287070942076061320e-01;2.862813833295081434e-01;1.834163963232942507e+00;1.792940318245836440e-01;1.712231203271947555e+00;1.044823509113305127e+00
5.515035738170351864e-01;7.853662593653651935e-01;5.360628292948502738e-01;2.641686599153813653e+00;8.280569841101692585e-01;2.754799979761266560e-01;1.837329876105439963e+00;1.761791962482395779e-01;1.714934343222868085e+00;1.075769775871236344e+00
8.472192016073860632e-01;8.717809760195476265e-01;5.136074933426184597e-01;2.690229109798584872e+00;8.229728555783116795e-01;3.175824264760723770e-01;1.862088617783044242e+00;3.449800668205276200e-01;1.736074010187377059e+00;1.176240509022086211e+00
6.222999967485671746e-01;1.180264324834051498e-01;7.094747270264307737e-01;2.557662562517571736e+00;8.368572912296400323e-01;5.462933676065108157e-01;1.794474049528816062e+00;4.542322798515047166e-01;1.678342907635570924e+00;2.998820074034255212e-01
6.223071159860953383e-01;1.180053588914879437e-01;7.094802031143533361e-01;2.557649531357153450e+00;8.368586560559253540e-01;5.463019194869882522e-01;1.794467403083664037e+00;4.542425669841536617e-01;1.678337232725316985e+00;2.998575060301407191e-01
8.770657024992977169e-01;1.079910469240772525e-01;7.120824767578414205e-01;2.605685859771253998e+00;8.318275428190553544e-01;5.503658303449626699e-01;1.818967970329733452e+00;4.591310812916100104e-01;1.699256463547615503e+00;2.882142894077509010e-01
6.701324789521205805e-01;2.356207420046915399e-02;7.462672735701485482e-01;2.554243261711250490e+00;8.372154137197526103e-01;6.037514407671533689e-01;1.792730060924657476e+00;5.233491041473694594e-01;1.676853844145920203e+00;1.352630440711612980e-01
