1.383234179053026702e-01;1.382620033218542044e-01;9.750490294663198554e-02;9.839037603208083960e-02;6.673526414518884398e-01;1.845981497315161812e+00;7.323592219214110077e-01;7.243392479127918060e-01;8.696568586845612181e-01;7.440596031084941719e-01
1.383270327359524265e-01;1.382656184101450636e-01;9.751106712312693214e-02;9.839653416066217184e-02;6.673540369451538279e-01;1.845975719135005688e+00;7.323603447047241088e-01;7.243404043408023796e-01;8.696574054887706851e-01;7.440606768073858568e-01
9.470831599498345799e-03;9.400233259546957737e-03;7.204322697299549161e-02;7.295368150029225840e-02;6.459069727684501050e-01;1.869848781286741035e+00;6.923370057292410618e-01;6.831177483530691541e-01;8.501657280043131149e-01;7.057870275681039640e-01
1.564411234921879446e-02;1.557395399971583244e-02;7.345378254727852330e-02;7.436285312357031330e-02;6.464452175530072120e-01;1.868526553697168024e+00;6.942544556141343470e-01;6.850926554698165694e-01;8.510995410170616449e-01;7.076206528029517218e-01
7.469147435484551180e-04;6.756946207485125004e-04;6.993725015545863843e-02;7.084977093862383779e-02;6.451033666864894878e-01;1.871822883336965893e+00;6.896273163356365643e-01;6.803268619211652046e-01;8.488460881867669894e-01;7.031957969498452421e-01
4.761860789097716040e-02;4.769327518698290858e-02;2.312158654658916235e-01;2.328243515288837273e-01;6.346095406363198022e-01;1.897601537811305583e+00;6.746047587089522013e-01;6.648541467266619875e-01;8.415299857388833793e-01;6.888299765061081104e-01
3.742508820266220448e-01;3.742062827857675078e-01;3.397438078948320506e-01;3.412067585031284267e-01;7.584316487960689468e-01;1.827201651776948932e+00;8.056393961534163983e-01;7.998152948997149236e-01;9.053448736952542930e-01;8.141362073235324237e-01
3.742626767223211637e-01;3.742180783221141782e-01;3.397562530116459145e-01;3.412191760449018174e-01;7.584362020988401065e-01;1.827194731537814754e+00;8.056430596410864009e-01;7.998190681654095968e-01;9.053466578422535438e-01;8.141397106554798535e-01
3.798675950844015992e-01;3.798233961655471114e-01;3.814017304336521641e-01;3.826959906173531545e-01;7.605999620602532652e-01;1.852704576330656883e+00;8.073839735090803105e-01;8.016121492856165265e-01;9.061944964412255166e-01;8.158045174518396836e-01
4.534966678134595419e-01;4.534577166858591579e-01;4.233596201447267782e-01;4.246373005429791014e-01;7.890242189851980337e-01;1.825385821222262006e+00;8.302535080002061418e-01;8.251669794686947723e-01;9.173321376758502010e-01;8.376742705455331173e-01
